,const,timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,adj_r2,f_pvalue,mae,mse,r2,rmse,otherDescription,trasnformedVariables,uesdComponents,usedVariables
31,2086.4221990875108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.93844807299657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-992.2123854302556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18346192566783998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.9236071778424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.8321079371055,0.0,0.0,0.0,0.02789282988163538,0.015930947626979327,3103.932929581369,67449290.01378034,0.03275823113347921,8204.994564595198,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
32,2413.660726753947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-703.3357398978668,0.0,0.0,0.0,0.0,0.0,0.0,0.2016268234783802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.2917990957496,0.0,0.0,0.0,0.0,2930.4226781850907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.1838191642655,0.02045571211626034,0.010383438494369759,3119.3174678460186,66920746.15868953,0.02535833617974269,8171.99013964132,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
33,2414.524341770119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-725.127470769051,0.0,0.0,0.0,0.0,0.0,0.0,0.21119793559791872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.8177256290571,0.0,0.0,0.0,0.0,2988.289573181601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.1447740430783,0.0,0.0,0.0,0.01960538018597912,0.010713771589805724,3125.0905456916166,66651269.75208879,0.024512260165028384,8156.346116494781,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
34,2813.4275815878364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.07543713170282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1115.0919209070507,0.0,0.0,0.0,0.0,0.0,0.0,0.2577399285112528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.6244129252249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.1931445676594,0.012594386893767424,0.0461132175327312,3135.017685623001,67505243.5170279,0.01753635692933423,8208.203232214457,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
35,2798.9650277233973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.05099836029584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1094.8147725859544,0.0,0.0,0.0,0.0,0.0,0.0,0.2650711017220985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.8690325459401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.1586935113851,0.0,0.0,0.0,0.011542349074407123,0.05498401030769181,3140.362688002857,67212527.95457534,0.016489584564525313,8190.500513766225,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
36,-49.056396053888406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-350.68741351640887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9446221440909536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.1895598638658,0.0,0.0,0.0,1360.1388651588245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.0330118753318,0.039264336246709976,0.00046524491293236417,3074.1649093823908,65721561.49290537,0.04407282305228211,8099.398493398321,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
37,-71.37884809643337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-335.89708729801583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499787908246734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.6848451506953,0.0,0.0,0.0,1325.918764110768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.8352652732966,0.0,0.0,0.0,0.03936532173260055,0.000884932138168727,3069.029520007992,66076201.04789725,0.04417330310531036,8121.060172419655,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
38,-200.0139832126692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.995887241804024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-428.04399255941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0447645032578443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.5532020636888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.7101538577585,0.03785890541796602,0.0014531898188476047,3072.2969477292067,65617423.26980429,0.0426744264118702,8092.23646059568,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
39,-164.58110018758197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.094362190275874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-432.56560833922765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0365602701352377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.5563066138852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.0099117973925,0.0,0.0,0.0,0.03614838190706005,0.0009883157767323297,3070.619700386389,65512095.74640953,0.04097246407969746,8086.065620039109,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
40,1837.2834242925567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-705.60662974153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15349475623794678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.6826644478673,0.0,0.0,0.0,2405.1984246342263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.4261325951434,0.03307059152565444,0.002521209430137683,3091.0704227439332,66834689.95273682,0.03791007805455519,8167.289391386648,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
41,1818.2199933448028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-703.6251868585358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15668115804430066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.2778221808728,0.0,0.0,0.0,2424.2080000503547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.4488362678815,0.0,0.0,0.0,0.03245030066250282,0.004173291746019571,3095.719507241953,66969455.89208967,0.03729289175027816,8175.773515049773,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
42,2054.0277676706933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.55428954548424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-997.5884840596104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1812093056308005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.0881953429637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.8509938469556,0.02795863280031295,0.01479698170075064,3104.6800108179564,66909924.74365109,0.0328237047082194,8171.628736072535,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
43,2052.789766281078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.19787367158098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1031.480090071069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1796323821240348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.5048299464545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0971707028257,0.0,0.0,0.0,0.027621813005070512,0.01627551329008546,3105.5229201888483,66785595.86484791,0.03248857069773785,8163.8175934471055,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
44,2347.592912120233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-714.2546534113588,0.0,0.0,0.0,0.0,0.0,0.0,0.203658260654084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.2676143526801,0.0,0.0,0.0,2963.362580667309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.7077741356445,0.02196436528121976,0.007341672750323522,3122.0966591750016,66639549.77454192,0.02685943852806064,8155.182912220074,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
45,2354.934686796873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-722.6205035713988,0.0,0.0,0.0,0.0,0.0,0.0,0.20967844164700594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.6714262240703,0.0,0.0,0.0,2937.6775459373857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.7843416257988,0.0,0.0,0.0,0.02078209643829355,0.00918875179915259,3122.165196344176,66514167.06454171,0.025683086946610492,8147.473309093586,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
46,2736.557378865898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.048431750965776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1098.9971062885916,0.0,0.0,0.0,0.0,0.0,0.0,0.2638042356806136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.6170837260988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727.9753513941996,0.01425440248158864,0.040099178997750895,3137.807009465763,67197918.79476546,0.019188064130830018,8189.054470548867,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
47,2732.885353672517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.453939573982495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1108.2382335848392,0.0,0.0,0.0,0.0,0.0,0.0,0.25795304880358016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.8293472041536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.12190165078,0.0,0.0,0.0,0.012808596837861112,0.037564140520769104,3131.5096684333225,67346008.52844891,0.017749494751585625,8199.213657507333,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
48,-362.3317905411478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.3656091546318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933431059363218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.7621686150483,0.0,0.0,0.0,0.0,1540.5202627823098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343.2539602820407,0.039131696016631856,0.0006041464383517934,3075.73080331245,65830880.29629728,0.043940846687219405,8105.9161475983055,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
49,-408.3424135076053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.8210715298014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0089405867518055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.6905843388048,0.0,0.0,0.0,0.0,1572.4790442072815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.2683956206931,0.0,0.0,0.0,0.03996696032191902,0.0005335240985716536,3070.314208814593,66237132.18755158,0.04477193049047805,8130.477342079511,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
50,-499.62452334546094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.10948548239206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.62127188083485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111091621578129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.9853773526228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341.8170873771815,0.03776167297413351,0.0014782960222303565,3078.782487583638,65862887.87108274,0.042577680616905714,8107.713119626881,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
51,-488.4412988229112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.29580983612141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.33558990060084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1008313542849828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0502912935611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.8543417038243,0.0,0.0,0.0,0.03725196509110077,0.0018210960401650667,3076.318816476695,65991550.04065251,0.04207052382437863,8115.1652626572095,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
52,1542.7204157226236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.9888170202281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15893235816032467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.9719178196182,0.0,0.0,0.0,0.0,2817.1123971155703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390.7211768923478,0.03092162955654533,0.005572771599104757,3106.876719302315,66861303.4679188,0.03577187165085703,8168.93848528439,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
53,1523.571522853568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.7522938796458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1604297977536609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.265205368011,0.0,0.0,0.0,0.0,2820.472946532749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.1170823028864,0.0,0.0,0.0,0.02998373012362524,0.007131700348736731,3104.4325444411543,66937996.60467174,0.034838666409292805,8174.155087944231,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
54,1841.2848204151733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.17756168945246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.27560349737682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18818620959842747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.9661949554651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617.2113321344384,0.02413461069489492,0.04069025385213744,3131.8306811172333,67015185.86924409,0.02901882185257823,8177.44412311285,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
55,1805.6530172005575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.01788850423225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.974942515249528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18892363995755287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.2499864771603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.2769772785007,0.0,0.0,0.0,0.02377714448449365,0.03811735452369447,3130.4857498762262,67092710.45577746,0.02866314476234908,8182.556753419134,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
56,2079.675779795849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.52910806542315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22387640872487385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.8187674703797,0.0,0.0,0.0,0.0,3318.847015843669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1503.6748763985647,0.019209677415274615,0.015784716869605937,3132.483353605749,66743059.72586247,0.024118537888671757,8161.795262062708,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
57,2074.960310981248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.30671638564615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2416874203570297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.8898316507148,0.0,0.0,0.0,0.0,3333.4654693637126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.8542976517651,0.0,0.0,0.0,0.01841643679672301,0.022582246216899454,3132.9381030292298,66708411.52890495,0.02332926744338616,8159.57271607342,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
58,2527.695708078937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.86705155023793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-271.1013845535075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3102898118462174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.8945937724103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1761.2384569150265,0.009278052697270837,0.10453207072246087,3165.371720557669,67257701.04471146,0.0142366210020894,8192.708363200582,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
59,2499.430756852764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.187858230069935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-267.3512987751326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32202897734714925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.6184475442162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.4255040724446,0.0,0.0,0.0,0.008443883967000231,0.11424260625412742,3164.503112538612,67438975.12122856,0.0134066272904888,8203.50997600279,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
60,-420.68904784372637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.4879070028086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982552012461832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.3080336738417,0.0,0.0,0.0,1491.9469340646106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.2664378163806,0.039938962796630624,0.0008119836709702592,3073.5559041526008,65610876.17734617,0.04474407309294399,8092.327258407688,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
61,-461.8861401883368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.97278588577365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0086178947046842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.45149042323,0.0,0.0,0.0,1506.4398789917568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.8205486498257,0.0,0.0,0.0,0.04014578372956773,0.0005637758150880044,3070.710100996811,65869978.82511005,0.044949858886076485,8107.96819314516,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
62,-587.0003973502767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.35633455100171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.28917416544397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1212218731627697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.7253827642888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.0075176544751,0.03910504212991973,0.0008094591259890872,3080.6339543036797,65631598.9066911,0.043914326203343665,8092.946168640917,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
63,-479.2662084818994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.50324424647287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.437972638678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.076691758116865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.7196302085542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.6618541781113,0.0,0.0,0.0,0.0375145489526014,0.0019555462251508505,3067.515949300536,66303544.91821503,0.042331793452338236,8135.89941037997,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
64,1483.650736242486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.7649595786131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15858685109821852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.2176003223922,0.0,0.0,0.0,2779.7805911345317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.0019069988505,0.0315224209105049,0.005348326605295295,3105.067717589609,66598876.04039956,0.03636965604108308,8153.456627203044,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
65,1504.1026466333897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.59528329765647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543801614649721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.4642273323404,0.0,0.0,0.0,2892.986437537998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.9183887862932,0.0,0.0,0.0,0.03016766374250896,0.004861066698600097,3105.1835174592247,66377412.41864188,0.03502167943949348,8139.07287516326,,,,kw_avg_avg;LDA_03;is_weekend;data_channel_is_entertainment;abs_title_sentiment_polarity;self_reference_avg_sharess
